,usia,gender,gaji,anak
5967,43,P,3-5jt,5
5968,30,L,3-5jt,6
5969,53,P,3-5jt,4
5970,24,P,3-5jt,6
5971,44,P,1-3jt,4
5972,25,P,5-10jt,4
5973,50,L,1-3jt,6
5974,53,P,5-10jt,4
5975,40,L,1-3jt,4
5976,35,P,3-5jt,4
5977,22,L,5-10jt,3
5978,41,P,5-10jt,5
5979,23,L,5-10jt,0
5980,17,P,5-10jt,1
5981,43,P,3-5jt,4
5982,18,L,1-3jt,0
5983,17,P,5-10jt,2
5984,25,L,3-5jt,5
5985,19,L,1-3jt,1
5986,47,P,3-5jt,5
5987,28,P,3-5jt,0
5988,28,P,1-3jt,6
5989,60,L,3-5jt,3
5990,20,L,1-3jt,2
5991,56,L,1-3jt,6
5992,17,P,1-3jt,3
5993,47,P,3-5jt,3
5994,47,P,1-3jt,6
5995,42,P,3-5jt,4
5996,56,L,3-5jt,6
5997,38,P,3-5jt,4
5998,45,P,1-3jt,5
5999,24,L,3-5jt,5
6000,60,L,5-10jt,0
6001,27,L,3-5jt,1
6002,33,P,5-10jt,5
6003,43,L,5-10jt,1
6004,51,L,1-3jt,5
6005,60,P,5-10jt,5
6006,26,P,5-10jt,1
6007,49,P,5-10jt,1
6008,40,P,5-10jt,6
6009,49,L,3-5jt,3
6010,36,P,1-3jt,1
6011,33,L,1-3jt,3
6012,31,P,5-10jt,4
6013,23,P,1-3jt,4
6014,26,P,3-5jt,3
6015,32,L,1-3jt,1
6016,42,L,5-10jt,4
6017,43,P,3-5jt,6
6018,30,P,3-5jt,2
6019,18,P,5-10jt,5
6020,33,P,3-5jt,1
6021,33,L,1-3jt,4
6022,19,P,1-3jt,4
6023,43,L,3-5jt,2
6024,57,L,5-10jt,5
6025,49,L,1-3jt,5
6026,38,P,5-10jt,2
6027,44,P,3-5jt,6
6028,56,L,1-3jt,6
6029,53,P,1-3jt,3
6030,51,P,3-5jt,0
6031,50,P,3-5jt,5
6032,58,P,1-3jt,1
6033,43,L,1-3jt,5
6034,24,L,1-3jt,6
6035,26,P,5-10jt,4
6036,23,L,1-3jt,1
6037,40,P,3-5jt,6
6038,59,P,5-10jt,4
6039,34,L,3-5jt,2
6040,44,L,3-5jt,2
6041,57,L,3-5jt,5
6042,59,P,1-3jt,0
6043,47,L,1-3jt,3
6044,30,L,1-3jt,6
6045,45,L,5-10jt,4
6046,23,P,3-5jt,6
6047,53,P,3-5jt,6
6048,25,L,5-10jt,1
6049,60,P,5-10jt,1
6050,17,P,5-10jt,5
6051,56,P,5-10jt,0
6052,33,P,5-10jt,0
6053,54,L,1-3jt,2
6054,17,L,1-3jt,5
6055,41,P,5-10jt,3
6056,44,L,5-10jt,3
6057,52,P,5-10jt,1
6058,46,P,3-5jt,2
6059,22,L,3-5jt,0
6060,18,L,1-3jt,1
6061,41,P,3-5jt,0
6062,20,P,3-5jt,6
6063,40,P,5-10jt,1
6064,43,P,1-3jt,4
6065,21,P,1-3jt,4
6066,28,P,1-3jt,5
6067,53,L,1-3jt,4
6068,39,P,5-10jt,3
6069,41,P,3-5jt,6
6070,23,L,1-3jt,3
6071,45,L,1-3jt,4
6072,34,L,5-10jt,5
6073,51,P,1-3jt,1
6074,55,L,5-10jt,5
6075,38,L,3-5jt,4
6076,31,P,1-3jt,6
6077,27,P,3-5jt,6
6078,26,P,3-5jt,3
6079,22,P,1-3jt,2
6080,40,P,5-10jt,1
6081,39,P,3-5jt,1
6082,46,L,1-3jt,3
6083,52,P,5-10jt,4
6084,27,P,5-10jt,1
6085,31,L,3-5jt,2
6086,43,L,3-5jt,1
6087,58,P,1-3jt,1
6088,34,P,5-10jt,1
6089,28,P,3-5jt,6
6090,52,L,5-10jt,2
6091,21,L,3-5jt,3
6092,19,P,5-10jt,0
6093,25,P,3-5jt,5
6094,23,L,1-3jt,1
6095,20,L,3-5jt,2
6096,26,L,5-10jt,2
6097,56,L,3-5jt,1
6098,58,L,3-5jt,2
6099,30,P,5-10jt,3
6100,52,P,3-5jt,5
6101,57,P,3-5jt,2
6102,38,L,1-3jt,5
6103,19,L,3-5jt,0
6104,53,L,5-10jt,3
6105,23,L,1-3jt,3
6106,55,L,3-5jt,0
6107,46,L,5-10jt,6
6108,46,P,3-5jt,6
6109,34,P,5-10jt,5
6110,24,L,3-5jt,2
6111,38,L,3-5jt,2
6112,42,P,5-10jt,1
6113,40,L,5-10jt,6
6114,47,P,5-10jt,6
6115,39,L,1-3jt,2
6116,35,P,3-5jt,6
6117,17,P,3-5jt,0
6118,51,P,3-5jt,2
6119,24,P,1-3jt,2
6120,43,L,5-10jt,4
6121,33,L,3-5jt,1
6122,34,L,3-5jt,3
6123,40,L,1-3jt,3
6124,53,P,1-3jt,5
6125,30,P,5-10jt,0
6126,36,P,3-5jt,3
6127,55,L,5-10jt,5
6128,53,L,3-5jt,2
6129,56,P,5-10jt,1
6130,24,L,5-10jt,5
6131,59,L,5-10jt,4
6132,52,L,3-5jt,6
6133,21,L,3-5jt,1
6134,19,L,5-10jt,3
6135,39,P,1-3jt,1
6136,60,L,3-5jt,1
6137,46,L,1-3jt,6
6138,29,L,1-3jt,1
6139,19,P,5-10jt,2
6140,41,P,5-10jt,5
6141,17,P,5-10jt,2
6142,22,L,5-10jt,3
6143,57,L,1-3jt,4
6144,26,P,1-3jt,2
6145,39,L,1-3jt,4
6146,23,L,5-10jt,3
6147,58,L,1-3jt,1
6148,31,P,1-3jt,6
6149,39,P,5-10jt,1
6150,53,P,3-5jt,0
6151,25,L,3-5jt,4
6152,38,L,1-3jt,5
6153,42,P,5-10jt,2
6154,50,P,3-5jt,3
6155,34,L,1-3jt,6
6156,17,L,3-5jt,5
6157,56,P,1-3jt,2
6158,47,L,3-5jt,2
6159,19,P,1-3jt,6
6160,24,P,1-3jt,4
6161,49,L,5-10jt,4
6162,59,L,3-5jt,4
6163,44,P,3-5jt,5
6164,43,P,1-3jt,6
6165,56,L,3-5jt,2
6166,44,P,5-10jt,0
6167,44,L,5-10jt,3
6168,36,P,1-3jt,5
6169,38,P,1-3jt,2
6170,37,P,1-3jt,3
6171,17,P,5-10jt,3
6172,39,L,3-5jt,3
6173,51,L,3-5jt,6
6174,34,P,1-3jt,4
6175,21,P,5-10jt,3
6176,51,P,3-5jt,4
6177,48,P,5-10jt,1
6178,36,P,5-10jt,2
6179,17,P,1-3jt,1
6180,32,P,1-3jt,4
6181,28,P,5-10jt,1
6182,27,P,3-5jt,0
6183,34,P,3-5jt,5
6184,40,P,3-5jt,0
6185,31,P,5-10jt,6
6186,30,P,1-3jt,4
6187,38,P,5-10jt,6
6188,51,P,3-5jt,3
6189,31,L,5-10jt,5
6190,51,L,1-3jt,1
6191,28,P,5-10jt,3
6192,48,L,1-3jt,4
6193,54,L,1-3jt,1
6194,49,P,1-3jt,5
6195,60,L,5-10jt,1
6196,19,P,1-3jt,6
6197,47,P,1-3jt,1
6198,59,L,5-10jt,2
6199,51,P,1-3jt,2
6200,46,L,5-10jt,0
6201,18,L,5-10jt,0
6202,42,P,3-5jt,4
6203,21,L,5-10jt,4
6204,41,L,5-10jt,6
6205,32,P,3-5jt,5
6206,25,L,5-10jt,1
6207,19,P,1-3jt,5
6208,23,L,1-3jt,4
6209,35,P,1-3jt,4
6210,60,P,5-10jt,1
6211,20,P,5-10jt,4
6212,43,L,5-10jt,3
6213,37,P,3-5jt,1
6214,25,P,1-3jt,1
6215,55,L,5-10jt,2
6216,34,P,1-3jt,6
6217,18,L,5-10jt,6
6218,42,P,1-3jt,1
6219,45,L,5-10jt,2
6220,38,P,1-3jt,2
6221,20,L,5-10jt,2
6222,40,P,5-10jt,6
6223,17,L,3-5jt,1
6224,30,P,3-5jt,3
6225,58,L,1-3jt,3
6226,29,P,1-3jt,3
6227,51,P,5-10jt,0
6228,50,P,3-5jt,5
6229,31,P,5-10jt,0
6230,44,P,3-5jt,3
6231,55,L,5-10jt,5
6232,51,P,3-5jt,1
6233,21,L,1-3jt,2
6234,60,L,5-10jt,0
6235,29,P,3-5jt,4
6236,38,P,5-10jt,1
6237,36,L,3-5jt,2
6238,18,P,1-3jt,1
6239,44,P,1-3jt,6
6240,17,L,3-5jt,3
6241,17,L,1-3jt,3
6242,18,P,3-5jt,3
6243,42,P,5-10jt,2
6244,35,P,5-10jt,2
6245,26,L,3-5jt,1
6246,58,P,3-5jt,2
6247,26,L,1-3jt,6
6248,55,L,3-5jt,1
6249,53,P,1-3jt,5
6250,19,P,1-3jt,3
6251,41,L,3-5jt,2
6252,44,P,1-3jt,2
6253,50,L,5-10jt,3
6254,28,P,5-10jt,3
6255,35,P,3-5jt,5
6256,36,L,5-10jt,6
6257,59,P,1-3jt,5
6258,45,P,3-5jt,4
6259,45,P,1-3jt,2
6260,34,P,1-3jt,2
6261,34,L,3-5jt,6
6262,38,P,3-5jt,3
6263,24,L,5-10jt,0
6264,57,L,1-3jt,5
6265,50,P,5-10jt,2
6266,23,P,5-10jt,3
6267,53,P,3-5jt,1
6268,21,P,5-10jt,1
6269,43,L,5-10jt,6
6270,29,L,3-5jt,5
6271,46,P,1-3jt,0
6272,36,L,3-5jt,0
6273,36,L,1-3jt,5
6274,50,L,3-5jt,2
6275,29,L,5-10jt,6
6276,57,P,1-3jt,1
6277,18,P,1-3jt,1
6278,48,L,1-3jt,5
6279,22,P,3-5jt,3
6280,36,P,5-10jt,5
6281,30,L,1-3jt,3
6282,32,L,1-3jt,4
6283,31,P,1-3jt,3
6284,39,P,5-10jt,6
6285,30,L,1-3jt,0
6286,47,P,5-10jt,4
6287,27,P,3-5jt,5
6288,59,L,5-10jt,5
6289,56,L,1-3jt,1
6290,58,P,1-3jt,4
6291,24,P,3-5jt,0
6292,44,P,5-10jt,6
6293,49,L,1-3jt,5
6294,44,P,5-10jt,1
6295,39,P,3-5jt,5
6296,20,P,5-10jt,5
6297,47,L,5-10jt,4
6298,60,L,1-3jt,2
6299,43,L,5-10jt,3
6300,24,L,1-3jt,2
6301,34,L,5-10jt,5
6302,40,L,3-5jt,5
6303,28,P,3-5jt,3
6304,37,P,1-3jt,1
6305,46,P,1-3jt,3
6306,45,P,3-5jt,2
6307,29,P,5-10jt,3
6308,56,P,3-5jt,2
6309,29,P,3-5jt,3
6310,31,L,3-5jt,3
6311,35,L,1-3jt,4
6312,58,L,5-10jt,0
6313,60,P,1-3jt,4
6314,47,L,3-5jt,1
6315,49,P,5-10jt,6
6316,31,L,1-3jt,2
6317,40,P,1-3jt,1
6318,34,L,1-3jt,6
6319,57,P,5-10jt,3
6320,42,L,3-5jt,3
6321,22,L,5-10jt,6
6322,38,P,1-3jt,4
6323,26,L,1-3jt,0
6324,39,L,3-5jt,1
6325,46,P,3-5jt,3
6326,32,P,3-5jt,4
6327,47,P,3-5jt,2
6328,50,L,5-10jt,1
6329,22,P,1-3jt,2
6330,32,P,3-5jt,6
6331,46,P,5-10jt,1
6332,60,L,5-10jt,4
6333,28,P,1-3jt,5
6334,46,L,5-10jt,3
6335,42,P,3-5jt,4
6336,52,P,3-5jt,4
6337,18,P,1-3jt,5
6338,49,L,5-10jt,6
6339,24,L,3-5jt,3
6340,59,L,1-3jt,1
6341,25,P,5-10jt,0
6342,17,L,1-3jt,4
6343,22,L,1-3jt,5
6344,43,L,5-10jt,3
6345,49,P,1-3jt,3
6346,36,L,1-3jt,6
6347,25,P,1-3jt,1
6348,20,L,5-10jt,6
6349,45,P,3-5jt,4
6350,60,L,3-5jt,2
6351,55,L,1-3jt,3
6352,47,P,1-3jt,4
6353,40,L,3-5jt,3
6354,51,L,5-10jt,4
6355,60,L,1-3jt,4
6356,46,P,5-10jt,3
6357,18,L,5-10jt,5
6358,44,P,1-3jt,3
6359,23,L,3-5jt,3
6360,45,P,1-3jt,0
6361,35,P,1-3jt,6
6362,43,L,1-3jt,0
6363,52,L,1-3jt,0
6364,23,P,1-3jt,5
6365,40,L,5-10jt,2
6366,51,L,1-3jt,6
6367,48,L,3-5jt,4
6368,54,L,3-5jt,1
6369,29,L,3-5jt,5
6370,24,P,3-5jt,2
6371,28,L,1-3jt,1
6372,17,P,1-3jt,6
6373,29,L,3-5jt,6
6374,50,L,1-3jt,4
6375,30,P,5-10jt,6
6376,50,P,5-10jt,5
6377,26,L,5-10jt,1
6378,50,L,1-3jt,2
6379,51,L,5-10jt,3
6380,19,L,1-3jt,3
6381,57,L,3-5jt,6
6382,55,P,5-10jt,3
6383,20,P,5-10jt,4
6384,50,P,5-10jt,1
6385,51,L,3-5jt,4
6386,23,P,3-5jt,2
6387,48,L,5-10jt,3
6388,60,L,3-5jt,5
6389,48,L,5-10jt,3
6390,28,P,5-10jt,3
6391,34,L,1-3jt,5
6392,26,P,5-10jt,1
6393,19,P,1-3jt,0
6394,37,L,1-3jt,3
6395,40,P,5-10jt,1
6396,39,P,5-10jt,0
6397,52,L,5-10jt,6
6398,26,L,1-3jt,3
6399,56,P,3-5jt,0
6400,50,P,1-3jt,1
6401,26,P,1-3jt,6
6402,37,P,5-10jt,1
6403,19,P,3-5jt,4
6404,37,P,3-5jt,0
6405,49,L,5-10jt,6
6406,55,L,3-5jt,0
6407,29,L,3-5jt,2
6408,32,P,1-3jt,5
6409,25,P,1-3jt,6
6410,18,L,5-10jt,2
6411,29,P,5-10jt,6
6412,59,P,3-5jt,6
6413,20,P,5-10jt,4
6414,44,L,5-10jt,3
6415,22,L,3-5jt,1
6416,42,P,1-3jt,1
6417,22,P,3-5jt,4
6418,40,P,3-5jt,0
6419,22,L,1-3jt,0
6420,46,L,1-3jt,2
6421,18,P,1-3jt,5
6422,55,L,1-3jt,3
6423,58,P,5-10jt,3
6424,33,P,5-10jt,6
6425,28,L,3-5jt,2
6426,50,L,3-5jt,2
6427,52,L,3-5jt,1
6428,51,P,1-3jt,2
6429,23,L,3-5jt,2
6430,52,P,1-3jt,4
6431,37,L,5-10jt,6
6432,44,L,5-10jt,1
6433,32,L,1-3jt,5
6434,50,L,1-3jt,3
6435,22,P,5-10jt,1
6436,29,P,1-3jt,0
6437,37,L,1-3jt,0
6438,55,L,1-3jt,2
6439,20,P,3-5jt,2
6440,43,L,5-10jt,4
6441,33,L,5-10jt,3
6442,31,P,1-3jt,1
6443,36,L,5-10jt,4
6444,21,P,3-5jt,0
6445,57,P,3-5jt,2
6446,40,P,1-3jt,2
6447,45,L,1-3jt,4
6448,39,P,5-10jt,6
6449,24,L,3-5jt,4
6450,46,P,5-10jt,5
6451,52,L,5-10jt,1
6452,35,L,3-5jt,4
6453,46,L,1-3jt,0
6454,40,P,3-5jt,5
6455,35,L,5-10jt,3
6456,28,P,1-3jt,6
6457,44,P,5-10jt,3
6458,33,L,5-10jt,3
6459,23,P,1-3jt,6
6460,48,P,5-10jt,6
6461,49,P,5-10jt,6
6462,37,P,3-5jt,2
6463,18,L,1-3jt,5
6464,56,P,5-10jt,4
6465,19,P,1-3jt,1
6466,21,P,1-3jt,5
6467,58,L,3-5jt,1
6468,50,P,3-5jt,3
6469,36,L,1-3jt,3
6470,45,P,5-10jt,6
6471,41,L,1-3jt,4
6472,28,L,5-10jt,5
6473,54,L,1-3jt,5
6474,47,L,3-5jt,6
6475,33,P,3-5jt,1
6476,39,P,1-3jt,3
6477,31,L,3-5jt,5
6478,29,P,1-3jt,0
6479,25,P,3-5jt,6
6480,22,P,3-5jt,1
6481,33,L,3-5jt,5
6482,59,P,1-3jt,0
6483,52,L,5-10jt,1
6484,39,P,3-5jt,0
6485,34,P,3-5jt,1
6486,30,L,1-3jt,3
6487,50,P,3-5jt,0
6488,53,P,5-10jt,2
6489,38,P,5-10jt,6
6490,17,L,5-10jt,4
6491,39,P,3-5jt,3
6492,20,P,5-10jt,2
6493,17,L,5-10jt,6
6494,34,P,1-3jt,2
6495,57,L,1-3jt,5
6496,55,L,1-3jt,5
6497,30,L,5-10jt,5
6498,37,L,1-3jt,0
6499,41,L,5-10jt,1
6500,17,L,5-10jt,1
6501,39,P,1-3jt,4
6502,21,P,3-5jt,4
6503,34,L,5-10jt,6
6504,30,L,1-3jt,0
6505,44,L,3-5jt,6
6506,30,P,1-3jt,3
6507,39,L,1-3jt,2
6508,17,L,5-10jt,3
6509,32,P,5-10jt,0
6510,45,P,1-3jt,1
6511,54,P,5-10jt,0
6512,32,L,3-5jt,3
6513,44,P,5-10jt,5
6514,19,P,1-3jt,4
6515,18,P,5-10jt,6
6516,36,P,5-10jt,1
6517,38,L,3-5jt,5
6518,56,P,5-10jt,6
6519,41,L,3-5jt,3
6520,20,P,5-10jt,2
6521,31,L,3-5jt,5
6522,27,L,5-10jt,2
6523,49,P,5-10jt,5
6524,34,P,1-3jt,4
6525,56,P,1-3jt,6
6526,34,L,1-3jt,0
6527,35,L,1-3jt,1
6528,59,L,1-3jt,4
6529,18,P,5-10jt,1
6530,38,L,1-3jt,3
6531,32,P,5-10jt,6
6532,25,L,5-10jt,6
6533,50,L,5-10jt,1
6534,22,L,3-5jt,5
6535,27,L,1-3jt,1
6536,21,P,3-5jt,1
6537,23,L,3-5jt,2
6538,56,L,5-10jt,0
6539,51,P,5-10jt,2
6540,19,L,3-5jt,5
6541,55,P,3-5jt,2
6542,44,L,3-5jt,6
6543,52,L,5-10jt,5
6544,54,L,5-10jt,3
6545,29,P,5-10jt,3
6546,27,P,3-5jt,4
6547,58,L,5-10jt,4
6548,45,L,3-5jt,4
6549,59,P,5-10jt,1
6550,58,L,3-5jt,6
6551,57,P,1-3jt,1
6552,19,L,5-10jt,2
6553,49,P,5-10jt,3
6554,43,L,1-3jt,5
6555,19,P,1-3jt,3
6556,44,P,5-10jt,2
6557,23,L,5-10jt,6
6558,32,L,3-5jt,4
6559,54,L,1-3jt,0
6560,30,P,1-3jt,6
6561,26,L,1-3jt,3
6562,46,P,5-10jt,0
6563,35,P,1-3jt,4
6564,37,L,1-3jt,5
6565,56,L,1-3jt,0
6566,30,L,1-3jt,1
6567,58,P,5-10jt,0
6568,40,P,1-3jt,6
6569,18,L,3-5jt,2
6570,42,P,3-5jt,5
6571,54,P,5-10jt,4
6572,41,L,5-10jt,6
6573,60,P,3-5jt,3
6574,39,L,3-5jt,5
6575,21,P,1-3jt,0
6576,22,L,5-10jt,5
6577,47,L,3-5jt,5
6578,41,P,3-5jt,5
6579,34,P,1-3jt,5
6580,22,L,3-5jt,1
6581,22,P,3-5jt,0
6582,34,L,1-3jt,6
6583,24,L,3-5jt,5
6584,49,L,3-5jt,1
6585,49,P,1-3jt,3
6586,29,L,5-10jt,6
6587,45,P,3-5jt,5
6588,43,P,1-3jt,3
6589,58,P,5-10jt,3
6590,17,L,3-5jt,0
6591,54,L,5-10jt,6
6592,30,P,3-5jt,4
6593,43,L,3-5jt,3
6594,27,L,3-5jt,6
6595,42,L,3-5jt,2
6596,57,P,3-5jt,4
6597,48,L,3-5jt,2
6598,39,P,3-5jt,4
6599,17,L,3-5jt,4
6600,37,L,1-3jt,6
6601,28,P,1-3jt,1
6602,43,L,5-10jt,4
6603,54,P,1-3jt,0
6604,59,L,3-5jt,6
6605,60,L,3-5jt,4
6606,54,L,5-10jt,2
6607,60,P,3-5jt,3
6608,29,P,3-5jt,0
6609,25,P,1-3jt,6
6610,25,P,3-5jt,1
6611,41,P,5-10jt,1
6612,54,L,5-10jt,1
6613,57,L,5-10jt,0
6614,47,P,1-3jt,2
6615,44,L,1-3jt,4
6616,36,L,5-10jt,0
6617,20,P,3-5jt,3
6618,29,P,3-5jt,1
6619,42,P,1-3jt,5
6620,46,P,1-3jt,6
6621,59,L,1-3jt,3
6622,31,L,3-5jt,6
6623,18,P,5-10jt,6
6624,54,L,1-3jt,0
6625,53,P,3-5jt,6
6626,43,L,1-3jt,3
6627,41,L,3-5jt,1
6628,43,P,1-3jt,4
6629,48,L,5-10jt,0
6630,31,P,1-3jt,2
6631,59,L,3-5jt,0
6632,52,P,5-10jt,3
6633,40,P,3-5jt,2
6634,54,P,5-10jt,4
6635,47,L,3-5jt,5
6636,50,L,3-5jt,4
6637,43,L,3-5jt,4
6638,30,L,3-5jt,0
6639,40,P,3-5jt,6
6640,43,P,1-3jt,3
6641,44,P,3-5jt,5
6642,52,L,1-3jt,6
6643,38,P,5-10jt,4
6644,28,L,3-5jt,3
6645,34,P,3-5jt,5
6646,51,P,3-5jt,0
6647,20,P,1-3jt,1
6648,57,P,3-5jt,3
6649,29,P,1-3jt,3
6650,30,P,3-5jt,1
6651,20,L,1-3jt,5
6652,43,P,1-3jt,3
6653,60,P,5-10jt,5
6654,22,P,5-10jt,2
6655,28,P,3-5jt,0
6656,26,L,3-5jt,4
6657,36,L,1-3jt,3
6658,48,L,5-10jt,4
6659,30,L,5-10jt,1
6660,43,L,5-10jt,4
6661,51,P,3-5jt,2
6662,32,P,3-5jt,4
6663,41,P,5-10jt,0
6664,46,L,1-3jt,0
6665,35,P,5-10jt,0
6666,45,L,1-3jt,6
6667,26,L,3-5jt,5
6668,27,P,1-3jt,1
6669,60,L,1-3jt,4
6670,37,P,1-3jt,2
6671,17,L,3-5jt,6
6672,17,P,3-5jt,1
6673,59,L,1-3jt,2
6674,54,L,5-10jt,2
6675,46,P,5-10jt,3
6676,37,L,5-10jt,3
6677,22,P,1-3jt,1
6678,47,L,1-3jt,5
6679,31,L,1-3jt,4
6680,56,L,3-5jt,6
6681,21,P,1-3jt,3
6682,33,P,3-5jt,2
6683,38,L,5-10jt,3
6684,33,P,1-3jt,2
6685,51,P,3-5jt,5
6686,29,P,1-3jt,5
6687,34,P,1-3jt,4
6688,43,P,1-3jt,4
6689,38,L,5-10jt,1
6690,19,L,5-10jt,5
6691,46,P,1-3jt,5
6692,59,L,1-3jt,5
6693,45,L,1-3jt,2
6694,59,P,5-10jt,0
6695,38,L,3-5jt,2
6696,22,L,5-10jt,6
6697,43,P,3-5jt,6
6698,30,P,5-10jt,6
6699,35,P,3-5jt,4
6700,43,L,3-5jt,1
6701,42,L,1-3jt,3
6702,30,P,5-10jt,0
6703,49,L,5-10jt,0
6704,19,P,1-3jt,0
6705,34,P,3-5jt,5
6706,57,L,1-3jt,5
6707,36,L,5-10jt,6
6708,33,L,5-10jt,1
6709,35,L,1-3jt,0
6710,56,L,5-10jt,3
6711,38,L,3-5jt,5
6712,27,L,1-3jt,0
6713,21,P,3-5jt,6
6714,26,L,3-5jt,5
6715,17,P,5-10jt,5
6716,37,L,3-5jt,3
6717,19,P,5-10jt,6
6718,50,L,5-10jt,4
6719,56,P,1-3jt,2
6720,30,L,5-10jt,2
6721,19,P,5-10jt,3
6722,58,L,3-5jt,4
6723,45,L,1-3jt,1
6724,29,P,3-5jt,0
6725,59,L,3-5jt,6
6726,35,L,3-5jt,5
6727,57,P,3-5jt,4
6728,47,P,5-10jt,3
6729,57,P,1-3jt,4
6730,53,L,1-3jt,2
6731,22,P,1-3jt,0
6732,20,L,3-5jt,5
6733,46,P,3-5jt,0
6734,31,L,5-10jt,3
6735,26,P,1-3jt,1
6736,30,L,5-10jt,3
6737,31,P,3-5jt,5
6738,23,P,5-10jt,4
6739,40,P,3-5jt,4
6740,20,P,3-5jt,3
6741,31,P,5-10jt,0
6742,42,L,1-3jt,3
6743,41,P,3-5jt,5
6744,44,L,1-3jt,3
6745,31,L,3-5jt,4
6746,58,P,3-5jt,3
6747,51,P,1-3jt,3
6748,34,L,5-10jt,5
6749,38,L,1-3jt,3
6750,60,P,1-3jt,0
6751,28,L,5-10jt,5
6752,51,L,5-10jt,4
6753,51,L,3-5jt,3
6754,35,P,5-10jt,4
6755,38,L,1-3jt,4
6756,32,P,3-5jt,1
6757,41,P,5-10jt,3
6758,19,P,5-10jt,0
6759,24,P,3-5jt,6
6760,60,L,1-3jt,0
6761,56,L,5-10jt,2
6762,53,P,1-3jt,3
6763,59,L,1-3jt,1
6764,50,L,1-3jt,0
6765,60,L,5-10jt,4
6766,31,L,5-10jt,4
6767,40,P,1-3jt,0
6768,38,P,1-3jt,5
6769,38,P,3-5jt,4
6770,22,P,3-5jt,2
6771,27,L,1-3jt,2
6772,40,L,5-10jt,4
6773,44,P,3-5jt,1
6774,53,P,5-10jt,5
6775,52,P,3-5jt,3
6776,60,P,5-10jt,1
6777,58,L,3-5jt,2
6778,43,L,5-10jt,0
6779,29,L,3-5jt,1
6780,32,L,1-3jt,5
6781,51,L,3-5jt,4
6782,17,L,1-3jt,2
6783,26,L,1-3jt,1
6784,53,P,1-3jt,1
6785,58,L,1-3jt,4
6786,19,L,5-10jt,5
6787,25,L,3-5jt,1
6788,40,L,3-5jt,4
6789,40,P,1-3jt,5
6790,43,P,1-3jt,2
6791,31,L,5-10jt,4
6792,48,L,1-3jt,1
6793,30,L,3-5jt,4
6794,17,P,1-3jt,2
6795,34,L,5-10jt,5
6796,22,P,1-3jt,0
6797,39,L,3-5jt,5
6798,34,P,3-5jt,5
6799,49,P,3-5jt,1
6800,42,L,3-5jt,3
6801,44,P,1-3jt,4
6802,26,P,5-10jt,1
6803,54,P,5-10jt,0
6804,45,P,3-5jt,6
6805,19,L,3-5jt,3
6806,27,P,3-5jt,1
6807,22,L,1-3jt,4
6808,21,P,1-3jt,3
6809,25,L,5-10jt,4
6810,22,L,1-3jt,2
6811,17,P,3-5jt,2
6812,40,P,1-3jt,5
6813,46,P,5-10jt,2
6814,60,L,1-3jt,0
6815,20,P,5-10jt,2
6816,34,L,1-3jt,0
6817,41,L,5-10jt,3
6818,20,P,3-5jt,0
6819,48,P,3-5jt,5
6820,55,P,5-10jt,1
6821,30,L,1-3jt,6
6822,26,P,5-10jt,1
6823,57,P,1-3jt,1
6824,47,L,3-5jt,4
6825,55,L,3-5jt,0
6826,45,L,1-3jt,2
6827,60,P,1-3jt,0
6828,25,P,1-3jt,1
6829,24,L,1-3jt,1
6830,39,L,5-10jt,6
6831,44,P,3-5jt,1
6832,27,L,1-3jt,6
6833,38,L,3-5jt,1
6834,25,P,5-10jt,6
6835,47,P,3-5jt,2
6836,26,L,1-3jt,4
6837,58,L,3-5jt,4
6838,25,P,5-10jt,3
6839,41,P,1-3jt,1
6840,27,P,1-3jt,5
6841,38,P,3-5jt,0
6842,38,P,1-3jt,3
6843,30,P,1-3jt,0
6844,44,L,3-5jt,6
6845,33,P,3-5jt,5
6846,18,P,3-5jt,2
6847,46,L,5-10jt,5
6848,17,L,3-5jt,3
6849,25,L,1-3jt,6
6850,35,L,3-5jt,2
6851,21,P,5-10jt,3
6852,37,P,5-10jt,4
6853,46,P,5-10jt,0
6854,28,L,3-5jt,2
6855,32,P,3-5jt,0
6856,24,L,3-5jt,0
6857,20,P,3-5jt,3
6858,27,L,3-5jt,4
6859,57,P,1-3jt,2
6860,60,P,3-5jt,0
6861,34,P,1-3jt,0
6862,33,P,3-5jt,0
6863,33,P,5-10jt,3
6864,33,P,5-10jt,6
6865,50,L,5-10jt,3
6866,52,P,5-10jt,6
6867,60,P,1-3jt,0
6868,47,L,3-5jt,5
6869,19,P,3-5jt,6
6870,41,L,1-3jt,5
6871,58,P,1-3jt,4
6872,29,L,5-10jt,2
6873,47,L,1-3jt,1
6874,58,L,1-3jt,5
6875,56,P,3-5jt,5
6876,45,P,3-5jt,0
6877,56,L,1-3jt,6
6878,47,P,5-10jt,1
6879,21,L,5-10jt,6
6880,46,L,3-5jt,0
6881,28,P,3-5jt,3
6882,20,L,5-10jt,1
6883,56,L,1-3jt,3
6884,41,L,1-3jt,0
6885,26,P,1-3jt,1
6886,31,L,1-3jt,5
6887,60,L,5-10jt,2
6888,24,L,3-5jt,3
6889,24,P,5-10jt,5
6890,54,P,1-3jt,4
6891,56,L,5-10jt,2
6892,39,P,5-10jt,0
6893,42,P,1-3jt,6
6894,40,L,1-3jt,1
6895,24,L,5-10jt,2
6896,39,L,3-5jt,5
6897,37,L,1-3jt,1
6898,60,L,1-3jt,2
